timestamp,open,high,low,close,volume
1613952000000,0.16262,0.16436,0.15254,0.15492,111520971.0
1613966400000,0.15491,0.16726,0.15193,0.16713,125280303.0
1613980800000,0.16695,0.16786,0.14396,0.14718,149007891.0
1613995200000,0.14717,0.1543,0.11795,0.14652,219159983.0
1614009600000,0.14641,0.155,0.13703,0.14727,127106082.0
1614024000000,0.14708,0.16489,0.14617,0.15179,103498088.0
1614038400000,0.15191,0.15301,0.13074,0.13786,108860887.0
1614052800000,0.13771,0.13927,0.12111,0.12869,129981296.0
1614067200000,0.12871,0.13042,0.09766,0.11321,213403687.0
1614081600000,0.11321,0.14135,0.10899,0.13575,170194797.0
1614096000000,0.13552,0.14044,0.12095,0.12103,91208588.0
1614110400000,0.12119,0.13747,0.11904,0.13698,75331169.0
1614124800000,0.13686,0.16,0.12704,0.15589,168992382.0
1614139200000,0.15591,0.16164,0.14481,0.15496,127461829.0
1614153600000,0.15499,0.16256,0.15033,0.15678,96228240.0
1614168000000,0.15668,0.17188,0.14792,0.16016,168527656.0
1614182400000,0.16016,0.16463,0.15225,0.15368,66944592.0
1614196800000,0.15355,0.16326,0.14352,0.16008,91241005.0
1614211200000,0.16025,0.179,0.15848,0.16916,134062955.0
1614225600000,0.16943,0.195,0.16399,0.19385,124714899.0
1614240000000,0.19395,0.19936,0.17455,0.18861,246259727.0
1614254400000,0.18855,0.21295,0.18384,0.20654,162956287.0
1614268800000,0.20648,0.22243,0.19698,0.20976,245223082.0
1614283200000,0.20967,0.20979,0.17334,0.17594,236684113.0
1614297600000,0.17591,0.1919,0.16482,0.18246,240230383.0
1614312000000,0.18263,0.18493,0.15935,0.16415,154279928.0
1614326400000,0.1643,0.18307,0.16425,0.17586,156006556.0
1614340800000,0.17591,0.19499,0.17511,0.19128,157039376.0
1614355200000,0.19155,0.20335,0.17961,0.18172,128351553.0
1614369600000,0.18177,0.19092,0.17313,0.19055,105376251.0
1614384000000,0.19067,0.22248,0.18872,0.21602,230823438.0
1614398400000,0.2161,0.23234,0.21041,0.21778,177538146.0
1614412800000,0.21784,0.22773,0.20729,0.21974,137310975.0
1614427200000,0.21963,0.22116,0.19981,0.20251,114116033.0
1614441600000,0.20267,0.21609,0.20081,0.20906,74856076.0
1614456000000,0.20899,0.21,0.18833,0.19736,92114008.0
1614470400000,0.1975,0.20049,0.17617,0.17679,106670212.0
1614484800000,0.17703,0.18682,0.17184,0.18608,149453025.0
1614499200000,0.18607,0.2122,0.1857,0.20247,134948368.0
1614513600000,0.20231,0.20619,0.18761,0.19221,155982940.0
1614528000000,0.19227,0.2221,0.18604,0.2163,199872969.0
1614542400000,0.2163,0.23387,0.2129,0.23359,185548030.0
1614556800000,0.23356,0.24874,0.22756,0.24047,202010156.0
1614571200000,0.24029,0.2486,0.22541,0.23604,154133937.0
1614585600000,0.23572,0.2446,0.22452,0.2268,114114805.0
1614600000000,0.22688,0.2315,0.21647,0.22393,99240669.0
1614614400000,0.22398,0.2389,0.22,0.2216,93679535.0
1614628800000,0.22166,0.25399,0.2188,0.24942,87349218.0
1614643200000,0.24936,0.2507,0.22434,0.22569,83865067.0
1614657600000,0.22571,0.23407,0.22145,0.22955,62417341.0
1614672000000,0.22955,0.23847,0.22571,0.23348,55779984.0
1614686400000,0.23344,0.23785,0.22857,0.23154,37666795.0
1614700800000,0.23134,0.23261,0.2181,0.22068,68947718.0
1614715200000,0.22067,0.23394,0.2135,0.23281,57878919.0
1614729600000,0.23283,0.23831,0.22945,0.23278,31476327.0
1614744000000,0.23252,0.23372,0.22625,0.23083,33495944.0
1614758400000,0.23102,0.23564,0.22654,0.23066,42679586.0
1614772800000,0.23066,0.23067,0.21851,0.2256,50589910.0
1614787200000,0.2256,0.23641,0.22245,0.22569,43679086.0
1614801600000,0.22555,0.23,0.22002,0.22251,35867089.0
1614816000000,0.22258,0.237,0.21801,0.22163,60136411.0
1614830400000,0.22155,0.22485,0.20917,0.21384,53412181.0
1614844800000,0.21391,0.21767,0.20638,0.21097,39012013.0
1614859200000,0.21078,0.21842,0.20474,0.21497,49425176.0
1614873600000,0.21504,0.21675,0.19741,0.20312,49236581.0
1614888000000,0.20291,0.20316,0.19452,0.19915,39570628.0
1614902400000,0.19935,0.19998,0.18413,0.19695,59273181.0
1614916800000,0.19693,0.19932,0.18882,0.1957,28674608.0
1614931200000,0.19577,0.2099,0.18802,0.208,49851122.0
1614945600000,0.20776,0.22371,0.20102,0.21309,108816039.0
1614960000000,0.21299,0.22312,0.20137,0.21781,85609795.0
1614974400000,0.21791,0.22329,0.21129,0.21299,39645989.0
1614988800000,0.21297,0.223,0.21262,0.21834,38721760.0
1615003200000,0.21855,0.22981,0.21498,0.22345,60922498.0
1615017600000,0.22328,0.22883,0.2139,0.21834,53057218.0
1615032000000,0.21835,0.21908,0.20516,0.21011,55439225.0
1615046400000,0.2102,0.2188,0.20897,0.21369,31038516.0
1615060800000,0.21392,0.21529,0.20873,0.21257,20739169.0
1615075200000,0.2126,0.22114,0.2125,0.21454,26144938.0
1615089600000,0.21455,0.22085,0.21455,0.21728,25876340.0
1615104000000,0.21728,0.223,0.21711,0.21913,27691439.0
1615118400000,0.21903,0.22298,0.21399,0.21556,28406797.0
1615132800000,0.21543,0.21785,0.21028,0.21124,20931793.0
1615147200000,0.21129,0.21337,0.20717,0.21238,22020099.0
1615161600000,0.2127,0.21676,0.20865,0.21107,25631587.0
1615176000000,0.21122,0.21522,0.20599,0.20716,22612575.0
1615190400000,0.20717,0.21423,0.20512,0.21423,26655444.0
1615204800000,0.21402,0.21456,0.20931,0.21231,22686092.0
1615219200000,0.21247,0.21543,0.21075,0.21484,19529207.0
1615233600000,0.21477,0.2218,0.21408,0.21753,40746569.0
1615248000000,0.21768,0.22965,0.2159,0.22127,51480062.0
1615262400000,0.22143,0.2255,0.21753,0.22479,34508517.0
1615276800000,0.22479,0.2508,0.22312,0.24195,139219436.0
1615291200000,0.242,0.24725,0.23234,0.24455,64659843.0
1615305600000,0.24466,0.30826,0.24235,0.28168,385966194.0
1615320000000,0.28166,0.30557,0.278,0.3003,144425524.0
1615334400000,0.30049,0.32846,0.28,0.29137,233468278.0
1615348800000,0.29141,0.341,0.288,0.32976,188784447.0
1615363200000,0.32992,0.3338,0.31684,0.33324,143409533.0
1615377600000,0.33322,0.33664,0.31157,0.32176,131990616.0
1615392000000,0.32177,0.33,0.29472,0.3,125135457.0
1615406400000,0.30001,0.30388,0.28521,0.28718,82614315.0
1615420800000,0.2874,0.30551,0.28118,0.29895,88081615.0
1615435200000,0.29895,0.30232,0.2867,0.28762,57647259.0
1615449600000,0.28738,0.30095,0.28,0.29562,78270198.0
